"","GSM1045517","GSM1045518","GSM1045519","GSM1045520","GSM1045521","GSM1045522","GSM1045523","GSM1045524","GSM1045525","GSM1045526","GSM1045527","GSM1045528","GSM1045529"
"7973006",3.127722,3.509659,2.679365,2.515368,2.71965,2.835305,2.71965,2.751035,2.04119,2.79508,2.368583,2.679365,2.468574
"7973008",3.618461,4.649636,4.251715,3.957792,3.252439,3.48739,3.35206,3.565156,3.135195,3.32979,3.439352,3.092584,3.522101
"7973010",4.049576,3.989329,3.267483,3.395533,3.853985,3.60437,3.4419,3.080549,2.979347,3.118076,3.103828,2.768239,2.715442
"7973012",3.109065,4.036043,3.335227,3.448747,4.104127,3.596538,3.639642,3.230518,3.035399,3.335227,3.306666,3.310679,3.020821
"7973014",2.817903,3.729649,3.001427,3.009911,2.957049,3.689615,3.158217,2.505508,3.009911,3.204893,3.009911,3.074581,3.009911
"7973016",4.024135,3.73236,3.581995,3.755754,3.488848,3.983828,2.7423,3.291755,3.103506,3.432792,3.693071,3.159198,3.447695
"7973018",2.582255,3.341782,2.689332,3.169368,2.990322,2.543196,2.648554,2.632174,2.648554,2.648554,2.648554,2.516361,2.484052
"7973020",4.380893,3.833551,3.763287,3.763287,3.937004,3.998654,3.513175,3.384084,3.763287,3.59903,3.571456,3.763287,3.763287
"7973022",3.948081,4.346873,4.015243,4.009798,4.025146,3.851407,3.607879,3.382404,3.464123,3.610353,3.754763,3.587016,3.540828
"7973024",2.851165,3.565709,3.356028,3.139743,3.331217,3.299225,3.246946,3.246946,3.468911,2.949189,3.111953,3.246946,3.069514
"7973026",3.85212,3.93348,4.514793,4.475084,3.617629,4.042371,3.85212,4.026969,3.742676,3.85212,3.54599,3.490268,3.613156
"7973028",2.997447,2.812148,2.656043,3.351306,2.812148,3.105833,2.590866,2.812148,2.754459,2.812148,2.848275,2.331217,2.812148
"7973030",4.010836,4.197767,3.826455,4.275612,4.554799,4.003254,3.876018,3.417514,3.826455,3.612253,3.612253,3.33466,3.680223
"7973032",4.274127,4.6979,4.847214,4.577459,4.300534,4.522261,4.331025,4.109408,4.300534,4.368619,3.668546,3.905151,3.793263
"7973034",2.7922,2.718073,2.533972,2.870207,3.204697,2.318038,2.735547,2.451884,2.558614,2.650957,2.662575,2.568072,2.388861
"7973036",7.494925,7.344226,6.545512,6.977998,7.125707,6.672159,7.522047,8.779499,8.105589,7.87782,8.244051,8.054222,8.281756
"7973054",8.133806,7.995348,8.807178,9.372381,7.991635,8.46897,8.189336,9.363432,7.920953,8.86875,8.659529,8.269811,8.503078
"7973056",10.60421,10.64363,10.34968,9.963139,10.44754,10.19798,10.12661,10.68195,10.46793,10.15271,10.39643,10.33868,10.40094
"7973067",7.715602,8.285373,7.975393,6.627906,6.960345,6.853479,7.534513,9.447524,10.44846,9.77952,9.490564,10.70539,10.12891
"7973078",2.998736,3.262806,3.503599,3.384199,3.563965,3.218646,3.238244,3.255414,3.036157,3.359934,3.126195,3.355954,3.255414
"7973080",5.261793,5.518383,5.329672,5.404559,5.237899,5.302057,5.223724,4.938777,4.94292,4.770279,4.956211,4.717425,5.028566
"7973082",3.018523,2.844173,2.824138,2.919393,3.102858,2.484998,2.463382,2.413066,3.445231,2.903789,2.642778,2.550853,1.644609
"7973084",6.213923,6.134812,6.171755,6.280726,6.233006,5.701413,6.10821,6.153661,6.40958,6.466314,5.964594,6.507147,6.25603
"7973093",3.542905,3.345089,3.018191,3.071677,3.323623,3.109128,3.215786,3.128255,2.965398,2.703974,3.037073,2.667358,2.663509
"7973098",2.93623,2.96187,2.927556,3.024319,3.026606,2.764894,3.16003,2.93623,3.396952,2.929217,2.836593,2.526369,2.93623
"7973101",2.98794,3.266481,2.989171,3.122364,2.15645,2.922467,2.746308,2.478831,2.743598,2.710401,2.618511,2.40439,2.516738
"7973105",4.610164,5.340663,6.312495,5.213432,4.989489,5.34828,4.912213,5.018283,4.952539,5.434827,5.218677,5.415466,5.269586
"7973108",6.015676,5.930235,5.678848,5.5934,5.886552,5.403452,5.561002,5.04276,5.137021,5.403452,5.108354,5.599993,4.880722
"7973110",3.174623,3.246676,3.119299,2.653943,3.417834,2.681573,2.832128,2.48568,2.726166,2.807074,2.771006,2.146224,2.865799
"7973114",4.891513,4.359845,4.163879,5.133863,4.601853,4.561861,3.795512,3.786543,3.889887,4.288565,4.276423,4.122503,4.649249
"7973116",7.050462,7.277679,7.264752,6.914707,6.734778,7.231814,6.937706,7.647081,7.729372,7.564516,7.094923,7.778004,7.78255
"7973135",4.223452,4.428447,4.258957,4.115957,3.699033,4.575602,3.996243,3.680015,3.463128,3.845726,3.939739,3.632677,3.962431
"7973142",4.139397,4.499744,4.542418,4.493872,4.749691,4.252211,4.324011,4.338997,4.231854,4.36009,4.208936,3.864121,4.087569
"7973149",4.800332,5.304662,5.122907,5.302425,4.535218,5.135996,4.601628,4.356761,4.501888,4.419558,4.502959,4.217076,4.438151
"7973156",3.466542,3.362317,3.68316,4.042909,3.052759,3.695259,3.35559,3.076186,3.205173,3.285186,3.006048,3.247418,3.721647
"7973158",6.943601,7.315332,6.45235,7.092672,6.913184,6.766552,7.19531,7.107072,7.682174,7.564033,7.842214,7.503907,7.19531
"7973182",3.308213,3.26819,3.67655,3.257641,3.281899,3.04883,3.396169,3.34179,2.954884,3.379229,3.26819,3.153842,3.048383
"7973185",3.70902,3.399223,3.538593,3.460265,3.396821,3.467856,3.408288,3.756053,3.132273,3.397438,3.401587,3.060932,3.410205
"7973214",8.994695,9.030784,8.674321,8.440989,8.977074,8.625868,8.726707,8.909778,8.97424,8.723486,8.620215,8.81301,8.778311
"7973221",4.234238,4.285015,4.520689,4.225989,4.558266,4.311681,4.234238,4.044525,4.038331,4.34729,4.234238,4.042029,4.21529
"7973296",4.628759,4.055951,3.81502,4.225989,4.139048,3.97349,3.723634,3.941906,3.902161,4.145163,4.067646,3.801969,3.84061
"7973298",3.267929,2.88194,3.137914,3.45873,3.276537,2.848583,3.000542,2.868081,2.739009,2.994006,2.836629,3.151571,3.000283
"7973303",4.224677,3.833551,4.176879,4.036274,4.186553,4.301244,4.343585,4.092235,3.978119,4.483216,4.011373,4.266758,4.323041
"7973306",7.763696,8.239502,8.168864,8.726254,8.662764,8.510545,8.273211,7.371216,8.357422,8.04896,8.598685,7.828642,8.004119
"7973314",9.95213,9.984868,10.00617,10.17146,9.910054,9.569546,9.946172,10.31956,9.951284,9.59367,9.951284,10.04139,9.79619
"7973327",6.439982,6.19526,6.429591,6.429591,6.347398,6.427764,6.450748,7.027429,6.207324,6.232755,6.681531,6.639101,6.314777
"7973336",8.920626,9.639377,8.833728,10.42232,9.735493,9.513502,10.04136,10.63195,10.86718,10.62533,10.49882,10.4,10.54929
"7973350",2.029995,2.006377,2.006377,1.969707,2.539011,2.006377,2.006377,1.930429,2.040585,2.006377,2.131368,1.94409,1.775974
"7973352",9.517505,9.567053,9.598734,9.723756,10.00569,9.518797,9.70289,9.546593,9.311072,9.778334,9.675061,9.12611,9.11288
"7973363",5.04002,5.158605,5.639979,5.883684,5.377151,5.242273,5.242273,4.989509,5.364818,5.333501,4.909783,5.119363,4.907597
"7973369",4.243229,4.565303,5.481551,4.902895,4.669718,5.179477,5.257123,4.115075,4.242522,4.865857,4.299278,4.370476,4.583952
"7973371",7.644547,7.065975,7.593464,7.569618,7.148528,7.74873,7.90105,8.125904,8.05545,7.490411,7.659515,7.912194,7.888097
"7973377",6.843385,6.301382,6.3834,6.516852,6.444766,6.799899,6.640987,6.775194,6.769698,6.790781,6.72645,6.669517,6.500167
"7973384",9.411524,9.048462,8.998287,8.924623,9.035845,9.335617,8.961109,9.077984,9.199219,8.999406,8.964014,9.169097,9.185657
"7973393",4.916753,4.78359,4.972696,4.78359,4.999643,4.862039,4.78359,4.856541,4.542713,4.849204,4.763262,4.533937,4.78359
"7973403",4.854663,5.067862,5.210649,5.530094,4.893688,5.202625,4.867741,4.777412,4.529281,4.992046,5.0936,4.496292,4.992046
"7973414",6.755527,7.032464,6.419166,6.707598,6.426885,6.280741,6.588775,7.700946,7.816392,7.230844,7.394717,8.153927,7.873256
"7973427",6.44478,6.048445,5.689364,6.136452,6.195921,6.308232,5.960588,5.815669,6.059798,6.189047,5.902062,6.064091,5.957107
"7973433",4.555796,4.694542,4.936252,4.987816,4.576548,4.576548,4.665876,4.387387,4.282982,4.571755,4.687446,4.33338,4.467971
"7973444",4.507341,4.836494,4.917542,4.55024,4.843892,4.576548,4.576548,4.576548,3.902161,4.658088,4.62791,3.879588,4.318864
"7973446",3.443639,3.443639,3.443639,3.097271,3.486872,3.643451,2.972663,3.376936,3.869273,3.524833,3.105051,3.443639,3.443639
"7973448",8.024106,7.941635,7.87686,7.883914,7.847396,7.926881,8.329367,8.377335,8.315414,8.122417,8.141119,8.238583,8.442719
"7973458",7.732879,7.824181,7.493808,7.746284,7.554638,7.754091,8.00863,8.254542,8.128172,7.999711,7.994516,8.105289,8.180021
"7973468",5.388728,5.548569,6.003472,6.095608,5.889047,5.75968,5.609828,5.292849,5.167825,5.535007,5.556802,5.295832,5.315557
"7973510",5.462676,5.562679,6.007082,5.651301,5.331043,5.502298,5.417303,5.312737,5.185357,5.286705,5.442307,5.179007,5.274425
"7973530",6.478717,6.810919,6.500584,7.233293,7.233293,6.517996,7.091612,7.099494,8.01746,7.443141,7.641984,7.939771,7.88095
"7973545",7.6922,7.525651,7.189007,7.252815,7.43377,7.517944,7.712762,7.778793,7.825542,7.482959,7.369095,7.857662,7.656942
"7973564",9.202529,8.647006,8.848526,9.063505,9.03367,8.858022,9.328787,8.888006,8.635576,8.718593,8.520588,8.634231,8.436534
"7973580",5.798824,5.849417,6.347612,6.068807,5.704846,5.971015,6.219994,5.822238,5.461524,5.454249,5.634523,5.235955,5.754623
"7973584",7.676904,7.480613,7.492702,6.875214,7.430626,7.373726,7.230053,7.393368,7.775544,7.598996,7.715204,7.656959,7.590073
"7973611",5.977253,6.043399,6.056702,6.141324,5.695154,6.219915,5.349941,5.294189,6.149014,5.439261,5.981493,6.007775,5.779183
"7973613",5.831326,5.663704,5.673262,5.781466,5.697822,5.709658,5.397027,5.576292,5.663303,5.716164,5.709658,5.713634,6.038138
"7973618",8.191221,7.828207,7.68119,7.776328,8.082588,7.866426,7.889684,7.969006,8.484951,8.009398,8.521186,7.617196,7.615511
"7973629",6.112372,6.601982,6.16383,6.351151,6.300117,6.347159,6.111718,5.659044,5.929194,6.111718,6.295595,5.48279,5.669357
"7973652",4.609646,4.632343,4.62333,5.028774,4.732553,4.449781,4.32877,4.093387,4.192426,4.450127,4.247664,4.106701,4.679048
"7973660",8.248901,7.848383,8.048391,8.012258,7.668033,8.140504,8.227725,8.491316,8.012258,7.690876,7.608708,8.012258,7.871264
"7973679",7.564983,7.331658,7.230019,7.367297,7.185028,7.23618,7.316578,7.730553,7.917573,7.568501,7.694502,7.964849,7.865141
"7973694",6.07154,6.431582,6.452562,6.538836,6.564875,6.05577,5.904838,6.026674,5.840325,6.031315,6.084805,5.768712,5.791783
"7973702",5.571744,6.095685,5.536521,5.536521,5.822069,5.536521,5.368196,5.515466,5.46741,5.536521,5.31905,5.586916,5.49805
"7973709",8.083302,7.343332,7.766961,7.766824,7.918657,8.052023,7.766329,7.881402,7.70431,7.897675,7.52105,7.187819,7.753909
"7973724",7.780695,6.374484,6.604975,6.310468,7.529346,7.603305,7.285842,6.769811,6.952775,6.619036,7.017653,7.048799,6.546371
"7973727",7.284572,6.162254,7.026515,6.305802,7.439114,6.674164,6.736383,7.304298,7.108243,7.105576,6.282342,6.777372,6.664127
"7973732",6.664067,6.389625,5.951264,6.766057,6.105849,6.943337,6.746923,6.277163,6.422032,6.550327,6.593836,6.550327,6.456539
"7973743",4.416588,5.340964,5.555523,5.429712,5.780797,5.969302,6.914491,5.216213,5.555523,5.533616,5.666399,5.959379,5.844253
"7973745",5.609429,5.190825,5.636248,5.805247,5.566752,5.611399,5.296922,5.308459,5.081729,5.353539,5.018106,4.89608,5.230992
"7973748",4.224378,4.324442,4.75764,4.775706,4.604791,4.689376,4.537325,4.444744,4.227613,4.712883,4.444744,4.059447,4.402437
"7973752",3.60708,2.836006,2.836006,2.752144,2.883157,2.410637,3.086172,2.836006,2.604686,2.800357,2.71965,2.990839,2.924844
"7973754",1.890758,2.226737,1.724249,1.720167,1.914021,1.541536,1.809583,1.844897,1.696414,1.856376,1.809583,1.99759,1.991988
"7973756",6.306282,6.135474,5.920698,6.062679,5.630238,6.241189,6.7829,6.654357,7.099506,6.201418,6.778994,7.012494,6.76288
"7973770",7.343066,7.091992,7.862655,7.079968,6.874923,7.885178,7.556178,8.010967,8.267241,7.914232,7.899564,8.29047,8.027092
"7973797",4.716156,4.507246,4.880262,4.708702,4.875528,4.548446,4.449457,4.269134,4.430029,4.518436,4.302324,4.474699,4.518436
"7973813",4.890522,5.361623,4.999347,4.71477,5.141599,4.890522,4.637712,5.089512,5.392702,4.573845,4.374465,5.464336,5.739781
"7973820",1.642437,1.514759,1.751838,1.59014,1.715888,1.579542,1.530278,1.455176,3.616488,1.617611,1.668675,2.226511,1.868241
"7973826",7.053061,7.097938,6.750171,7.315293,7.081281,6.553447,7.216862,7.206147,7.148029,6.656505,6.605981,7.385036,7.053061
"7973838",2.291383,1.947433,1.489384,1.646136,1.80732,1.566373,1.702883,1.702883,1.345456,1.702883,1.435515,1.691921,1.745223
"7973840",8.462071,8.500385,8.627368,8.457358,8.411118,8.489278,8.434899,7.656054,8.684825,8.41668,8.62701,8.792333,8.665094
"7973850",7.733528,5.562101,6.928971,5.317043,7.428981,5.172376,4.868513,4.907924,6.082926,6.202704,6.046414,7.120852,6.930033
"7973865",5.080207,5.065217,5.608509,5.996516,5.302861,5.087871,5.111424,5.203941,5.355395,5.726654,5.355395,5.386599,5.462567
"7973867",6.224221,8.703948,7.722569,8.402283,6.511861,8.593811,8.299002,8.183166,6.439921,6.492549,6.591945,6.464028,6.555943
"7973869",2.509833,4.111811,2.975194,4.157751,2.806108,3.035637,3.881795,2.995698,2.625887,2.23375,2.656165,2.652149,2.80869
"7973871",7.694109,12.47754,11.12674,10.81007,6.723687,11.45619,10.73307,10.46132,8.101637,7.56732,7.211744,8.362265,7.983009
"7973873",4.681177,3.370862,3.150815,3.150815,3.815061,3.402467,3.424082,3.010766,3.402467,3.640724,3.402467,3.309782,3.417742
"7973875",3.918438,4.151115,4.372524,4.006265,3.9965,4.145897,4.118002,4.008094,3.975844,4.006265,4.168653,3.826455,3.786753
"7973894",4.721095,4.524286,5.219004,5.447075,4.572583,4.579254,4.838134,4.797184,4.463568,4.768204,4.343103,4.605042,4.703345
"7973896",8.10363,8.180105,8.725599,8.099411,7.340634,8.533523,7.851053,9.924459,9.878098,10.2473,10.0598,10.01728,10.09803
"7973898",5.90382,5.699025,5.595543,5.92436,5.699149,5.678308,5.149017,5.382044,5.272676,5.54532,5.495978,5.33484,5.526497
"7973900",3.531832,3.382535,3.725118,3.962641,3.612829,3.659316,4.02691,4.935924,4.945995,4.367474,3.941363,4.334738,3.642342
"7973902",9.543052,8.757266,9.027527,9.104097,9.313024,9.356973,9.534731,9.840269,9.847685,9.77928,9.738572,9.951221,9.782364
"7973918",7.479302,6.860356,6.735164,7.139217,7.199621,7.663308,7.932395,8.345809,7.913692,7.778461,7.826267,7.802227,7.94602
"7973924",7.077546,7.136684,6.927455,7.530851,6.666188,7.034359,7.565721,8.761276,8.180103,7.722257,7.616384,8.352201,8.174885
"7973936",8.770097,8.678134,8.383759,9.238127,8.32847,9.191739,9.439095,9.963038,9.384679,9.096123,9.541305,9.447974,9.4821
"7973943",5.428487,5.602477,6.045393,6.030758,5.540734,6.046342,5.82198,5.58493,4.883723,5.672959,5.200727,5.20261,5.163424
"7973946",3.352428,3.477424,3.191818,3.929307,3.440504,3.477424,3.525688,3.477424,3.371861,3.533407,3.816624,3.477424,3.026942
"7973948",6.320915,5.472338,5.908842,5.455448,5.981425,6.301481,5.733722,6.183115,6.841455,6.133875,6.250827,6.522437,6.677235
"7973962",4.852878,4.576548,5.583557,4.709461,4.793732,5.103487,4.576548,4.251341,4.492277,4.576548,4.001476,3.74797,4.564206
"7973966",6.276836,6.212727,6.501701,6.692887,6.669571,6.425721,6.21752,5.915916,5.627214,6.159522,6.01121,5.391119,5.777173
"7973968",3.184071,3.415994,3.374264,3.9108,4.224227,3.320206,3.410666,3.023942,3.231025,3.336032,3.025343,3.3637,3.390977
"7973970",4.669295,4.460358,5.004778,4.85964,5.38228,4.574764,5.022143,4.93089,3.760546,5.114637,4.649736,4.34548,4.630822
"7973972",5.287093,5.138662,5.217914,4.848977,4.976658,4.796902,4.856787,5.802634,3.627463,4.855988,4.642002,4.275992,4.657918
"7973974",7.528607,7.773345,6.932374,6.820584,7.568069,6.53734,7.306865,10.32755,7.031114,5.186434,7.694062,7.534131,7.306865
"7973983",2.715179,2.796986,2.831708,3.010323,2.734805,2.542185,2.622311,2.992462,2.331952,2.622311,2.515652,1.998115,2.542233
"7973985",4.918709,4.46804,4.721642,4.608265,4.188377,4.667247,4.929775,4.83041,6.145017,5.095623,5.642778,6.120238,6.059844
"7974008",2.973786,2.644825,2.845304,2.850364,3.029519,2.744974,2.873992,2.943864,2.845304,2.838773,2.747139,3.182256,2.848261
"7974027",3.066056,3.038748,3.092208,3.053537,2.726034,3.047674,3.118993,2.781528,2.548784,2.982915,2.719252,3.180955,2.952389
"7974029",2.229629,2.249395,2.129866,2.557393,2.60018,2.229779,2.226199,2.142801,2.501816,2.344157,2.443041,2.301694,2.237738
"7974047",5.46929,5.341458,5.59552,5.921496,5.423735,5.655782,5.399174,4.833879,5.022545,5.341458,5.03999,5.152929,5.127622
"7974052",2.455965,1.780705,1.551006,1.926969,1.338013,1.507994,1.627495,2.375761,2.073841,1.589095,1.774148,2.191394,2.037733
"7974054",5.275651,5.452205,4.697274,5.360253,5.425184,5.246956,5.371377,6.168727,5.961507,5.586622,5.63914,5.737812,5.95858
"7974066",9.06304,9.167752,9.040288,8.318274,8.602077,9.11551,8.647758,9.033718,9.650688,9.306457,9.508552,9.792473,9.755915
"7974080",2.333905,2.20991,2.156858,2.34881,3.031444,1.846757,2.174962,2.178154,2.211046,2.185825,2.057882,2.156174,2.160302
"7974090",5.133848,5.044817,4.729811,4.840535,5.539289,5.527018,5.420887,5.553162,6.435777,6.331026,5.808138,5.672506,6.233818
"7974109",4.439172,4.665335,4.850364,5.279419,4.829704,4.682669,4.962453,4.370099,4.352611,4.305968,5.180645,4.523676,4.421344
"7974117",6.64512,6.015702,6.104577,6.530214,6.176803,7.020198,6.810431,6.184709,7.147076,7.325977,6.878695,7.00517,7.029026
"7974125",6.180306,6.070097,5.149195,5.315531,5.422804,5.90392,6.001498,5.784434,6.492301,6.099933,6.371359,6.882813,6.435362
"7974146",6.092309,6.088046,5.834504,5.894938,6.054065,6.615124,6.090282,7.068534,7.414651,6.945795,6.616445,7.471892,7.527266
"7974164",4.462219,4.254679,3.665026,4.300465,4.4574,4.092399,4.49136,5.534814,5.051126,4.545084,4.410246,5.090988,4.596429
"7974166",5.282335,5.157299,4.585819,4.516094,4.365972,4.745337,4.872438,5.650221,6.230528,5.769048,6.486408,6.770648,6.374923
"7974190",8.548264,7.693657,7.768379,8.076978,7.631047,8.003536,7.984888,8.749359,7.932719,7.781271,7.70565,7.974917,7.933022
"7974192",2.369569,1.969689,2.030336,2.286413,2.079196,1.739554,1.976274,2.01657,2.390032,1.702883,1.496503,2.069797,2.025146
"7974194",5.899933,5.595089,6.007115,5.922336,5.827092,5.778953,5.498457,5.509979,5.006122,5.46715,5.278856,4.462917,5.131061
"7974198",6.280388,6.182568,5.643687,5.730231,5.647869,5.425685,5.996988,7.758607,6.549977,6.182568,6.380904,6.756772,6.512614
"7974207",7.713738,7.016383,7.077962,7.077674,6.971976,7.53725,7.553074,8.188269,8.59945,8.297924,8.067944,8.540627,8.48565
"7974212",4.111073,4.189734,4.516868,4.146687,4.191062,4.144478,4.277531,3.596611,4.111073,4.14855,3.68277,4.067264,3.682037
"7974214",5.760384,4.73629,4.119053,5.468546,5.556285,5.233788,5.577324,5.597216,5.859943,5.787161,5.47368,5.814662,5.686317
"7974229",8.743605,8.166939,8.58746,9.050623,8.590893,8.490026,8.730921,8.629269,8.645393,8.409847,8.404617,8.678776,8.5298
"7974245",2.684293,2.749727,2.605302,3.430236,2.798641,2.997983,2.443621,2.555159,2.555159,2.680366,2.684293,2.834224,2.684293
"7974247",3.211166,2.390533,2.21385,2.112354,2.80614,2.270889,2.182402,2.566314,2.319759,2.298711,2.328144,2.202712,2.172665
"7974249",9.593106,9.131735,8.755738,9.642634,9.031425,9.242433,9.918509,9.688769,9.295033,9.457917,9.407035,9.399,9.300334
"7974253",5.789695,5.612163,5.865844,6.214109,5.764655,5.642019,5.667804,5.675623,5.163576,5.706192,5.758659,5.179519,5.668511
"7974255",5.976116,6.327727,6.100541,5.639077,5.826186,6.609667,5.734409,5.899654,5.707452,5.705428,5.389978,5.224559,5.661997
"7974257",5.674059,5.298368,5.224549,5.542528,5.041472,5.414675,5.182273,5.147047,5.338061,5.204317,5.249841,5.296656,5.477482
"7974270",4.094125,4.992618,4.17063,5.338132,5.748824,5.333779,5.201951,6.193851,4.681914,4.246078,4.446097,4.007123,5.017476
"7974288",3.111233,4.191788,3.5988,3.765696,3.440662,3.467736,4.333592,3.53949,3.666374,3.755136,3.572232,3.393903,3.298879
"7974303",8.866795,9.281011,9.263162,9.188972,9.074562,9.227171,9.719736,10.39721,10.04864,9.944086,10.02244,10.10698,10.10275
"7974314",4.98361,5.958367,5.115077,4.543777,4.892927,4.888283,3.910188,4.612547,5.032817,4.597787,5.161981,5.101612,4.660955
"7974316",9.797192,10.10048,9.761515,10.39338,9.940597,10.27736,10.59212,10.78149,11.93404,11.77998,11.08158,11.82797,11.55259
"7974335",6.978416,7.227116,7.174739,5.761724,6.149662,7.322248,6.754663,7.470933,8.636105,7.774436,7.620584,8.791086,8.005095
"7974337",3.414402,4.951536,3.956161,3.566917,3.098573,4.794291,4.881271,5.793024,6.650161,5.644168,5.391312,6.461063,5.514711
"7974339",5.272635,5.130529,4.840388,4.129374,4.800284,4.793968,5.135157,4.815741,4.346782,4.716215,4.785809,4.436008,4.242615
"7974341",4.226148,6.816168,4.697689,4.994558,5.193394,4.805393,5.144751,5.624038,5.431222,4.224865,5.780302,4.10261,5.199376
"7974352",8.599749,7.933077,8.168318,8.749813,7.813934,8.733144,8.784214,9.399939,9.350541,9.061913,9.202042,9.407179,9.267024
